Id,PreQuestId,TaskId,Name,SpotInfoId,TargetSpotInfoId,Type,RequirePlayerLevel,TaskName,DialogOnly,MiniDialogId,StartNpcSpawnInfoId,StartNpcSpotInfoId,QuestNpcPortrait,QuestNpcName,QuestNpcDialog,FinishNpcSpawnInfoId,FinishNpcSpotInfoId,QuestNpcPortrait2,QuestNpcName2,QuestNpcDialog2,LimitTime,NeverDie,TaskRunInInstance,TaskType,TaskParam,TaskStartPosX,TaskStartPosY,TaskPerformancePosX,TaskPerformancePosY,TaskPerformanceRadius,RewardExp,RewardAdena,RewardParam1,RewardCount1,RewardParam2,RewardCount2,RewardParam3,RewardCount3,ClassTransfer,QuestBGM,BGMFinish,BGMRemain,StartNpcId,FinishNpcId,VisitNpcId,SortId
1025,1024,1,봉인된 기억의 성소,101,101,0,,요일 던전 입장법 배우기,0,,10008,101,Student_01_02,니아,무슨 일이 있었던 거죠? 당신도 설명하기 어렵다고요?<p>잠깐만요. 당신이 사라진 동안 유적의 조사를 진행해 알아낸 것이 있어요. 결계의 입장 방법이에요.<p>그리고 좀 더 찾아보니 단순히 입장하는 방법보다 흥미로운 점도 알아낼 수 있었어요. 어때요? 관심 있어요?<p>앗! 딱히 당신을 구해내기 위해서는 아니었으니까 착각하지 말아요.,10008,101,,,,,0,0,7,"""type"" : ""Effect""",17399,30161,17399,30161,,213,210,440001,2,,,,,,,,,10151,10151,,1075
,,2,봉인된 기억의 성소,101,101,0,,요일 던전 입장법 배우기,0,,,,,,,,,,,,,0,0,10,"""tutorialInfoId"" : 13",17399,30161,17399,30161,,0,0,0,0,0,0,0,0,,,,,,,,1076
1026,1025,1,사실은 다정해요,101,101,0,,낚시꾼 아만과 대화하기,0,,10008,101,Student_01_02,니아,"휴우~ 정말 많은 일들이 일어나는 하루예요. 슬슬 마을로 돌아가 봐야 할 것 같아요.<p>아 그전에 사소한 부탁 하나만 해도 될까요? 저쪽에 있는 낚시터에서 구워 먹을 수 있는 물고기를 조금 구해주실 수 있겠어요?<p>단장님이 좋아하는 생선구이를 해줘야겠어요. 일거리만 잔뜩 던져주는 악덕 단장이지만, 그래도 니아를 진심으로 생각해 주는 유일한 사람이기도 하죠.<p>물고기는 낚시터에서 1년 내내 죽치고 있는 낚시꾼들에게서 구할 수 있을 거예요.",,,SmeltingMerchant_01_03,낚시꾼 아만,여어~ 낚시 좋아해요? 뭐라구요? 니아의 부탁? 저런 또 한 명의 희생자 등장이군요. 그녀는 주변 사람들을 부려 먹는 게 특기죠.,,0,0,5,"""npcSpawnInfoId"" : 10015",20740,28587,20740,28587,,251,200,911102,1,,,,,,,,,10151,,10156,1077
1027,1026,1,미끼로 제격,101,101,0,,흡혈 박쥐 고기 가져가기,0,,10015,101,SmeltingMerchant_01_03,낚시꾼 아만,에... 그런데 말이에요. 지금 잡아놓은 물고기가 없어요. 이미 다 팔려 버렸다고요.<p>낚시를 더 하려면 미끼가 필요한데. 하필이면 미끼도 다 떨어졌지 뭐예요?<p>아 혹시 미끼로 사용할 흡혈박쥐 고기를 좀 구해 올 수 있나요? 흡혈박쥐 고기를 가져오면 물고기를 좀 더 낚아 드리죠.,10015,101,SmeltingMerchant_01_03,낚시꾼 아만,"오오! 많이도 구해 오셨군요. 그럼 낚시를 시작해 볼까요?
<p>당신도 여기서 낚시 해보는 건 어때요? 나중에 여기서 낚시 대회가 열릴지도 모르니 터를 잘 봐두라구요.",,0,0,2,"""npcInfoIdList"":""20101"",
""targetName"":""초원 흡혈 박쥐의 고기"",
""totalCount"":6,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",19729,30154,19729,30154,,222,215,911103,1,,,,,,,,,10156,10156,,1078
1028,1027,1,낚시터의 별미,101,101,0,,구운 박쥐 고기를 페스카에게 주기,0,,10015,101,SmeltingMerchant_01_03,낚시꾼 아만,물고기가 더 필요하다고요? 그럼 다른 낚시꾼들에게도 부탁해보세요.<p>저쪽에 페스카라는 이름의 낚시꾼이 있어요. 보기와는 다르게 낚시 실력이 엄청나죠! 그녀에게 가 보세요.<p>아참. 박쥐고기를 구워가면 이야기가 더 잘 통할 거예요.<p>아무리 그래도 박쥐고기라니... 조금 역겨운 식성이에요.,10014,101,,,,,0,0,0,"""gadgetGroupId"" : 103,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""박쥐 고기 굽기"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",20080,28125,20080,28125,,312,215,440001,2,,,,,,,,,10156,10157,,1079
1029,1028,1,물고기를 싹쓸이한,101,101,0,,만물상 판 찾아가기,0,,10014,101,Resident_05,낚시꾼 페스카,"물고기? 어쩌지? 내가 낚은 물고기는 조금 전에 만물상이 와서 전부 쓸어갔어. 값을 너무 잘 쳐주더군.
<p>아무튼 상인은 저쪽으로 갔어. 그 상인 말인데, 무슨 꿍꿍이인지 모르겠지만 이곳 낚시꾼들의 물고기를 전부 다 매입할 생각인 것 같던데?
<p>앞으로 이곳에 낚시터가 제대로 자리 잡으면 단골손님이 되겠더라구.",10016,101,,,,,0,0,5,"""npcSpawnInfoId"" : 10016",23303,25430,23303,25430,,401,240,911103,1,,,,,,,,,10157,10158,10158,1080
,,2,물고기를 싹쓸이한,101,101,0,,고양이 풀 모으기,0,,,,CatTheCat_01,만물상 판,"차림새가 수상하구냥. 응? 이런 곳에서 무장한 사람을 만나면 경계하는 게 당연하지 않냥? 용건이 뭐냥?<p>아, 물고기? 이 물고기들을 사고 싶다고? 하지만 나도 필요하다냥. 이곳에서 잡히는 물고기는 최고로 맛있다냥.<p>물고기가 정 필요하다면 이 낚시터 주변에 자라는 고양이 풀을 가져와봐량.<p>그 고양이 풀만 있다면 내가 물고기에 집착할 필요가 없다냥.",,,,,,,0,0,7,"""type"" : ""Dialog""",23303,25430,23303,25430,,0,0,0,0,0,0,0,0,,,,,,,,1081
,,3,물고기를 싹쓸이한,101,101,0,,고양이 풀 모으기,0,,,,,,,,,,,,,0,0,0,"""gadgetGroupId"" : 104,
""totalCount"" : 3,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""고양이 풀"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",22825,25375,22825,25375,,0,0,0,0,0,0,0,0,,,,,,,,1082
1030,1029,1,다급한 니아,101,101,0,,니아 찾아가기,0,,10016,101,CatTheCat_01,만물상 판,"고양이 풀을 좋아하지만, 고양이 풀을 캘 때 뿌리에서 나는 냄새는 너무 역겹다냥. 자 약속대로 여기 물고기다냥. 고양이 만물상은 약속을 지킨다냥.",,,CityGuard_01,보급병 태르,저는 보급병 태르 입니다. 니아 아가씨는 급한 일이 있다며 이곳을 저에게 맡기고 저쪽으로 달려갔습니다.<p>빨리 쫓아가면 니아 아가씨를 만날 수 있을 것입니다.,,0,0,5,"""npcSpawnInfoId"" : 10008",17399,30161,17399,30161,,627,300,911103,1,,,,,,,,,10158,,10151,1083
,,2,다급한 니아,101,101,0,,발굴단의 상자 찾기,0,,,,Student_01_02,니아,"큰일이에요! 비명 같은 게 들려서 달려왔는데 아빠와 발굴단원 전부가 사라졌어요!
<p>사람들이 끌려간 흔적이라도 남아있는지 살펴봐야겠어요. 저를 도와주세요!",,,,,,,0,0,7,"""type"" : ""Dialog""",17399,30161,17399,30161,,0,0,0,0,0,0,0,0,,,,,,,,1084
,,3,다급한 니아,101,101,0,,발굴단의 상자 찾기,0,,,,,,,,,,,,,0,0,0,"""gadgetGroupId"" : 105,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""유물이 사라진 상자"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",17215,31450,17215,31450,,0,0,0,0,0,0,0,0,,,,,,,,1085
,,4,다급한 니아,101,101,0,,발굴단의 망토 찾기,0,104,,,,,,,,,,,,0,0,0,"""gadgetGroupId"" : 106,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""낯선 망토"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",14710,31915,14710,31915,,0,0,0,0,0,0,0,0,,,,,,,,1086
,,5,다급한 니아,101,101,0,,페르넬의 가방 찾기,0,105,,,,,,,,,,,,0,0,0,"""gadgetGroupId"" : 107,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""페르넬의 가방"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",11185,33525,11185,33525,,0,0,0,0,0,0,0,0,,,,,,,,1087
,,6,다급한 니아,101,101,0,,목격자 찾아가기,0,,,,Student_01_02,니아,"아빠의 가방이에요. 아빠가 이걸 함부로 두고 가실 리가 없어요! 유물도 사라졌고...
<p>예? 침착하라고요? 그, 그래요. 당신 말대로 이 지역에서 나가는 길은 딱 하나뿐이죠. 길목에 목격자가 있을지도 몰라요!",,,,,,,0,0,7,"""type"" : ""Dialog""",11283,33424,11283,33424,,0,0,0,0,0,0,0,0,,,,,,,,1088
,,7,다급한 니아,101,101,0,,목격자 찾아가기,0,,,,,,,,,,,,,0,0,5,"""npcSpawnInfoId"" : 10007",10747,32518,10747,32518,,0,0,0,0,0,0,0,0,,,,,,,10159,1089
1031,1030,1,빼앗긴 짐마차,101,101,0,,짐마차 조사하기,0,,10011,101,Teleporter_01,헬리아,"도... 도와주세요! 어떤 괴한들이 갑자기 나타나서 제 마차를 빼앗았어요.
<p>아직 제 마차 근처에 있을 거예요! 아래..!!! 아래쪽에 있어요!!",10011,101,Teleporter_01,헬리아,가...감사합니다. 덕분에 제 마차를 찾을 수 있었어요!,,0,1,6,"""destPos"" : ""5387, 32921""",5387,32921,5387,32921,,311,245,911103,1,,,,,,,,,10160,10160,,1090
,,2,빼앗긴 짐마차,101,101,0,,수상한 마법사 처치하기,0,,,,DarkAssociation,수상한 마법사,"분명 경고를 했건만, 기어코 방해하겠다는 것이냐? 간이 배 밖으로 나온 녀석이군. 여기서 그만 목숨을 끝내주마!",,,,,,,0,1,7,"""type"" : ""Dialog""",5762,33032,5762,33032,,0,0,0,0,0,0,0,0,,77,,1,,,,1091
,,3,빼앗긴 짐마차,101,101,0,,수상한 마법사 처치하기,0,,,,,,,,,,,,,0,0,4,"""npcSpawnGroupIdList"" : ""100105"",
""showMessage"" : ""false""",5412,32863,5412,32863,,0,0,0,0,0,0,0,0,,77,,1,,,,1092
1032,1031,1,탈출한 페르넬,101,101,0,,페르넬과 대화하기,0,,10011,101,Teleporter_01,헬리아,"수상한 사람들이요? 그리고 보니 제 마차 말고 다른 마차 한 대가 더 있었어요. 무슨 연유인지 모르겠지만, 제 마차를 공격해서는..<p>앗!! 저기 사람이 있어요!! 빠..빨리 가보세요!!",,,,,,,0,0,5,"""npcSpawnInfoId"" : 10012",3037,31913,3037,31913,,281,220,911102,1,440001,2,,,,,,,10160,,10184,1093
1033,1032,1,안정제가 필요해,101,101,0,,초원 앤틸로프 뿔 모으기,0,,10012,101,Fernel,페르넬,놈들이 단원들을 데려갔네. 난 저항했지만 놈들에 의해서 정신을 잃고 쓰러졌다네. 크흐흐흑...아직도 진정이 되지 않는군. <p>혹시 이 주변에 살고 있는 앤틸로프를 잡아 그 뿔의 가루를 가져다줄 수 있겠나? 마음을 안정시키는데 효과가 있다네.,10012,101,Fernel,페르넬,이제야 좀 안정이 되는군. 어디까지 얘기했더라? 맞아. 정신을 차려보니 마차에 실려 어디론가 이동하는 중이었어.<p>나는 필사적으로 몸을 굴려 탈출할 수 있었다네. 하필 이럴 때 이 뚱뚱한 몸뚱이가 도움이 되는 구만...,,0,0,2,"""npcInfoIdList"":""20103"",
""targetName"":""초원 앤틸로프의 가죽"",
""totalCount"":7,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",2598,33651,2598,33651,,272,230,911103,1,,,,,,,,,10184,10184,,1094
1034,1033,1,납치범 추적,101,101,0,,페르넬을 따라가기,0,106,11166,101,Fernel,페르넬,이러고 있을 때가 아니야. 자네 나를 좀 도와주게. 나를 따라 이곳까지 온 단원들일세. 그들을 이런 곳에서 죽게 놔둘 수는 없네.<p>그자들이 단원들을 끌고 간 방향을 알고 있네. 내가 앞장설 테니 날 따라오게.,10194,102,CityGuard_01,마을 보초병,수상한 자들 말씀이십니까? 여긴 유동인구가 많은 곳이라 지명수배자 외엔 확인을 하지 않습니다.,,0,0,4,"""progressType"" : ""Clear"",
""npcSpawnGroupIdList"" : ""100141, 100142, 100143"",
""showMessage"" : ""false"",
""escort"" : {
""npcSpawnInfoId"" : 10424
}",3036,32046,3036,32046,,273,245,480002,1,,,,,,,,,10153,10161,,1095
1035,1034,1,정보를 가진자,101,101,0,,집정관 찾아가기,0,,10194,197,CityGuard_01,마을 보초병,마을의 집정관님께 가보시면 뭔가 도움을 받으실 수 있을지도 모릅니다. 마을뿐만 아니라 마을 인근의 정보는 모두 그분에게로 들어가게 되어 있습니다.,,,TemplePriest_01,집정관 다니엘,"납치 사건이라니... 최근 모험가들이 실종되는 사건이 벌어지는데, 그것과도 관련 있을 수 있겠군. 조사를 지시하겠네. ",,0,0,5,"""npcSpawnInfoId"" : 10180",6846,22921,6846,22921,,423,225,911103,1,,,,,,,,,10161,,10117,1096
1036,1035,1,업적 쌓기,101,197,0,,업적에 대해 배우기,0,,10180,197,TemplePriest_01,집정관 다니엘,"잠깐만... 자네 얘기를 들었네. 말하는 섬에 도착하자마자 경비대가 신세를 진 것 같더군.
<p>항구 관리인으로부터도 이야기를 들었지. 내가 봐도 자네는 다른 모험가들과는 조금 다른 것 같군. 뭐랄까 대단한 일을 해낼 것 같다고나 할까?
<p>잠깐만 시간을 내주게. 조사가 진행되는 동안 자네의 <YellowBold>업적</>을 확인하는 방법을 알려 주겠네. 왠지 자네에게는 그래야 할 것 같은 기분이 들어.",10180,197,,,,,0,0,7,"""type"" : ""Effect""",6846,22921,6846,22921,,430,245,480002,1,,,,,,,,,10117,10117,,1097
,,2,업적 쌓기,101,197,0,,업적에 대해 배우기,0,,,,,,,,,,,,,0,0,10,"""tutorialInfoId"" : 14",6846,22921,6846,22921,,0,0,0,0,0,0,0,0,,,,,,,,1098
1037,1036,1,토벌대 지원,101,197,0,,토벌대 지원서 작성하기,0,,10180,197,TemplePriest_01,집정관 다니엘,"정체불명의 무리가 북쪽으로 향했다는 것을 보았다는 정보를 입수했네. 아무래도 자네가 말하고 있는 그들일 가능성이 높군. 그쪽으로 가 보겠나?<p>북쪽은 지금 오크들과의 분쟁지역이니 조심하게, 토벌대장에게 미리 말해 두겠네.",11170,197,Officer,토벌대장 오스틴,훌륭했네! 과연 말하는 섬 항구의 영웅이라고 불릴만하군!,,0,0,0,"""gadgetGroupId"" : 128,
""totalCount"" : 1,
""rewardList"" : [{""probability"" : 10000, ""targetName"" : ""토벌대 지원서"", ""minIncreaseCount"" : 1, ""maxIncreaseCount"" : 1}]",5360,21680,5360,21680,,320,345,911103,1,440001,2,,,,,,,10117,10164,,1099
,,2,토벌대 지원,101,197,0,,토벌대 지원서 작성하기,0,,,,Officer,토벌대장 오스틴,"집정관님의 전령으로부터 이야기를 들었네. 자네가 소문의 주인공이군.
<p>항구와 유적지에서 활약을 펼쳤다고 하던데, 난 내가 직접 본 것만 믿는다네. 우리 병사들을 상대로 한 번 실력을 보여주지 않겠나?",,,,,,,0,0,7,"""type"" : ""Dialog""",5079,21681,5079,21681,,0,0,0,0,0,0,0,0,,,,,,,,1100
,,3,토벌대 지원,101,197,0,,길 중앙의 공터로 이동,0,130,,,,,,,,,,,,0,1,6,"""destPos"" : ""5611, 21598""",5611,21598,5611,21598,,0,0,0,0,0,0,0,0,,,,,,,,1101
,,4,토벌대 지원,101,197,0,,대원에게 한수 가르치기,0,131,,,,,,,,,,,,0,1,2,"""npcInfoIdList"":""220104"",
""targetName"":""토벌대원"",
""totalCount"":2,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",5611,21598,5611,21598,,0,0,0,0,0,0,0,0,,,,,,,,1102
,,5,토벌대 지원,101,197,0,,다수 대원에게 한수 가르치기,0,132,,,,,,,,,,,,0,1,2,"""npcInfoIdList"":""220104"",
""targetName"":""토벌대원"",
""totalCount"":6,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",5611,21598,5611,21598,,0,0,0,0,0,0,0,0,,,,,,,,1103
,,6,토벌대 지원,101,197,0,,훈련교관에게 한수 가르치기,0,133,,,,,,,,,,,,0,1,2,"""npcInfoIdList"":""220103"",
""targetName"":""거인 앨버트"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",5611,21598,5611,21598,,0,0,0,0,0,0,0,0,,,,,,,,1104
,,7,토벌대 지원,101,197,0,,훈련교관에게 한수 가르치기,0,,,,,,,,,,,,,0,1,2,"""npcInfoIdList"":""220103"",
""targetName"":""거인 앨버트"",
""totalCount"":1,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",5611,21598,5611,21598,,0,0,0,0,0,0,0,0,,,,,,,,1105
,,8,토벌대 지원,101,197,0,,오스틴과 대화,0,134,,,,,,,,,,,,0,1,6,"""destPos"" : ""5033, 21974""",5033,21974,5033,21974,,0,0,0,0,0,0,0,0,,,,,,,,1106
1038,1037,1,또 다른 용병,101,197,0,,러셀 찾아가기,0,,11170,197,Officer,토벌대장 오스틴,"이번 일은 어떤 용병단에게 일임해 두었으니 그들과 함께 행동하도록 하게.
<p>갑자기 오크들이 창궐하는 바람에 다른 곳으로 병력을 돌릴 여유가 없어서네. 직접 도움을 주지 못해 미안하네.",,,ArmorMerchant_01,러셀,"어라? 자네는? 하하, 반갑군! 항구에서의 자네 전투, 인상 깊게 봤네.",,0,0,5,"""npcSpawnInfoId"" : 10811",4999,23537,4999,23537,,276,235,911103,1,,,,,,,,,10164,,10163,1107
1040,1038,1,페르넬이 맡긴 보상,101,197,0,,잡화상인 찾아가기,0,,10811,197,ArmorMerchant_01,러셀,"페르넬 씨로부터 연락이 있었네. 이번 납치 사건을 빨리 해결하는 데 도움이 될 수 있도록 잡화 상인에게 어떤 물건을 맡겨 놓았다고 하더군.
<p>아마 생면부지의 자네가 그를 돕고 있는 것에 대해 보상의 의미도 있을 거야.
<p>응? 그게 뭔지는 나도 잘 몰라. 궁금하면 어서 잡화 상인을 찾아가 보라고.",,,,,,,0,0,5,"""npcSpawnInfoId"" : 10177",3256,23035,3256,23035,,289,240,480002,1,,,,,,,,,10163,,10115,1108
1041,1040,1,프리미엄 장비 소환,101,197,0,,프리미엄 장비 소환 배우기,0,,10177,197,ItemMerchant_01_02,잡화상인 아나이스,"페르넬 씨가 맡겨 놓은 것은 이 상자예요. <YellowBold>프리미업 장비 상자</>라는 물건이죠. 지금부터 이 물건에 대해서 알려드릴 테니, 잘 들으세요.",10177,197,ItemMerchant_01_02,잡화상인 아나이스,기회가 자주 찾아오는 것이 아니니 놓치면 너무 아깝겠죠?<p>잊지 말고 꼭 챙겨서 실력뿐만 아니라 장비까지 훌륭한 용병이 되라구요! 호호~,,0,0,7,"""type"" : ""Effect""",3431,23029,3431,23029,,464,260,911103,1,,,,,,,,,10115,10115,,1109
,,2,프리미엄 장비 소환,101,197,0,,프리미엄 장비 소환 배우기,0,,,,,,,,,,,,,0,0,10,"""tutorialInfoId"" : 15",3431,23029,3431,23029,,0,0,0,0,0,0,0,0,,,,,,,,1110
1042,1041,1,러셀의 전언,101,197,0,,집정관 찾아가기,0,,10177,197,ItemMerchant_01_02,잡화상인 아나이스,"아 맞다 제가 설명해 드리는 동안 러셀씨가 쪽지를 남겼어요.
<p><GreenBold>“집정관님께 찾아오게. 나는 먼저 가 있겠네.”</>라는데요?
<p>어서 돌아가 보세요. 아니면 제게 용무가 남았나요?",,,,,,,0,0,5,"""npcSpawnInfoId"" : 10180",6846,22921,6846,22921,,403,245,480001,1,,,,,,,,,10115,,10117,1111
1043,1042,1,마을 북쪽 지원,101,197,0,,러셀 찾아가기,0,,10180,197,TemplePriest_01,집정관,마을로 들어온 것 같다는 그 상인들을 수소문해봤네. 결국 그동안 벌어진 주민 실종 사건과도 관련이 있다는 사실을 알아냈지.<p>현재 발굴단이 어느 쪽으로 보내졌는지 조사하고 있네. 마을 북쪽의 혼란에 정신이 팔려서 이런 큰일이 벌어지는 것을 몰랐군. 자네가 아니었다면 더 큰 희생자가 발생했을 것이야.<p>내가 이 사건을 집중적으로 조사하는 동안 자네가 마을 북쪽을 지원해주겠나? 자네가 만났던 용병 단원 러셀이 자네를 기다릴 걸세.,,,,,,,0,0,5,"""npcSpawnInfoId"" : 10003",-1753,22310,-1753,22310,,410,250,480002,1,,,,,,,,,10117,,10163,1112
1044,1043,1,북쪽 다리의 공방전,101,197,0,,오크 정찰병 처치하기,0,,10003,197,ArmorMerchant_01,러셀,"이야기를 들었겠지만, 이 마을의 다리 건너 북쪽에는 지금 오크들 때문에 난리라네.<p>실력 좋은 용병들로 토벌대를 꾸려서 오크들을 제압하려 하고 있지만 만만치 않아. 왜인지 모르겠지만 오크들이 그야말로 필사적인 저항을 하고 있어.<p>이런! 오크들이 여기까지 넘어왔군! 저놈들부터 처리하고 다리를 건너세!",11171,197,,,,,0,0,2,"""npcInfoIdList"":""20111"",
""targetName"":""오크 정찰병"",
""totalCount"":5,
""probability"":10000,
""minIncreaseCount"":1,
""maxIncreaseCount"":1",-90,19446,-90,19446,,644,280,440001,2,,,,,,12,,1,10163,10163,,1113
