���yG=QkoupId,NpcInfoId,NPCTalk,TeamId,IsStatic,Visible,InitialSpawning,Period,Despawn,Repeatable,Count,MaxConcurrentCount,Radius,MoveRadius,PosX,PosY,PosZ,RotateY,MovePath,LeaderNpcSpawnInfoId,MapMark,IsBattleStatistics
17101184,17160,94103,,1,1,1,0,55,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101185,17160,94104,,1,1,1,0,55,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101186,17160,94106,,1,1,1,0,55,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101187,17160,94105,,1,1,1,0,60,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101188,17160,94101,,1,1,1,0,65,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101189,17160,94102,,1,1,1,0,65,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101190,17160,94103,,1,1,1,0,65,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101191,17160,94101,,1,1,1,0,65,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101192,17160,94102,,1,1,1,0,65,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101193,17160,94103,,1,1,1,0,65,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101194,17160,94101,,1,1,1,0,65,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101195,17160,94102,,1,1,1,0,65,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101196,17160,94105,,1,1,1,0,70,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101197,17160,94101,,1,1,1,0,75,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101198,17160,94102,,1,1,1,0,75,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101199,17160,94103,,1,1,1,0,75,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101200,17160,94101,,1,1,1,0,75,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101201,17160,94102,,1,1,1,0,75,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101202,17160,94103,,1,1,1,0,75,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101203,17160,94104,,1,1,1,0,75,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101204,17160,94106,,1,1,1,0,75,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101205,17160,94105,,1,1,1,0,80,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101206,17170,94101,,1,1,1,0,0,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101207,17170,94102,,1,1,1,0,0,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101208,17170,94103,,1,1,1,0,0,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101209,17170,94101,,1,1,1,0,0,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101210,17170,94102,,1,1,1,0,0,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101211,17170,94103,,1,1,1,0,0,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101212,17170,94104,,1,1,1,0,0,0,0,1,1,0,0,236,5021,-10,50,,,0,0
17101213,17170,94101,,1,1,1,0,5,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101214,17170,94102,,1,1,1,0,5,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101215,17170,94103,,1,1,1,0,5,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101216,17170,94101,,1,1,1,0,5,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101217,17170,94102,,1,1,1,0,5,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101218,17170,94103,,1,1,1,0,5,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101219,17170,94106,,1,1,1,0,5,0,0,1,1,0,0,236,5021,-10,50,,,0,0
17101220,17170,94101,,1,1,1,0,10,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101221,17170,94102,,1,1,1,0,10,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101222,17170,94103,,1,1,1,0,10,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101223,17170,94101,,1,1,1,0,10,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101224,17170,94102,,1,1,1,0,10,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101225,17170,94103,,1,1,1,0,10,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101226,17170,94105,,1,1,1,0,10,0,0,1,1,0,0,236,5021,-10,50,,,0,0
17101227,17180,94101,,1,1,1,0,0,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101228,17180,94102,,1,1,1,0,0,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101229,17180,94103,,1,1,1,0,0,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101230,17180,94101,,1,1,1,0,0,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101231,17180,94102,,1,1,1,0,0,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101232,17180,94103,,1,1,1,0,0,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101233,17180,94104,,1,1,1,0,0,0,0,1,1,0,0,312,1589,-10,90,,,0,0
17101234,17180,94101,,1,1,1,0,5,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101235,17180,94102,,1,1,1,0,5,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101236,17180,94103,,1,1,1,0,5,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101237,17180,94101,,1,1,1,0,5,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101238,17180,94102,,1,1,1,0,5,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101239,17180,94103,,1,1,1,0,5,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101240,17180,94106,,1,1,1,0,5,0,0,1,1,0,0,312,1589,-10,90,,,0,0
17101241,17180,94101,,1,1,1,0,10,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101242,17180,94102,,1,1,1,0,10,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101243,17180,94103,,1,1,1,0,10,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101244,17180,94101,,1,1,1,0,10,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101245,17180,94102,,1,1,1,0,10,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101246,17180,94103,,1,1,1,0,10,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101247,17180,94105,,1,1,1,0,10,0,0,1,1,0,0,312,1589,-10,90,,,0,0
17101248,17190,94101,,1,1,1,0,5,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101249,17190,94102,,1,1,1,0,5,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101250,17190,94103,,1,1,1,0,5,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101251,17190,94101,,1,1,1,0,5,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101252,17190,94102,,1,1,1,0,5,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101253,17190,94103,,1,1,1,0,5,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101254,17190,94104,,1,1,1,0,5,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101255,17195,94101,,1,1,1,0,2,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101256,17195,94102,,1,1,1,0,2,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101257,17195,94103,,1,1,1,0,2,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101258,17195,94101,,1,1,1,0,2,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101259,17195,94102,,1,1,1,0,2,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101260,17195,94103,,1,1,1,0,2,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101261,17195,94104,,1,1,1,0,2,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101262,17195,94101,,1,1,1,0,5,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101263,17195,94102,,1,1,1,0,5,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101264,17195,94103,,1,1,1,0,5,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101265,17195,94101,,1,1,1,0,5,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101266,17195,94102,,1,1,1,0,5,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101267,17195,94103,,1,1,1,0,5,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101268,17195,94106,,1,1,1,0,5,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101269,17195,94101,,1,1,1,0,8,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101270,17195,94102,,1,1,1,0,8,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101271,17195,94103,,1,1,1,0,8,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101272,17195,94101,,1,1,1,0,8,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101273,17195,94102,,1,1,1,0,8,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101274,17195,94103,,1,1,1,0,8,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101275,17195,94105,,1,1,1,0,8,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101276,17220,94201,,1,1,1,0,5,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101277,17220,94202,,1,1,1,0,5,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101278,17220,94203,,1,1,1,0,5,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101279,17220,94201,,1,1,1,0,5,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101280,17220,94202,,1,1,1,0,5,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101281,17220,94203,,1,1,1,0,5,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101282,17220,94201,,1,1,1,0,5,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101283,17220,94202,,1,1,1,0,5,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101284,17220,94204,,1,1,1,0,10,0,0,1,1,0,0,236,5021,-10,50,,,0,0
17101285,17220,94201,,1,1,1,0,15,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101286,17220,94202,,1,1,1,0,15,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101287,17220,94203,,1,1,1,0,15,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101288,17220,94201,,1,1,1,0,15,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101289,17220,94202,,1,1,1,0,15,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101290,17220,94203,,1,1,1,0,15,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101291,17220,94201,,1,1,1,0,15,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101292,17220,94202,,1,1,1,0,15,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101293,17220,94206,,1,1,1,0,20,0,0,1,1,0,0,236,5021,-10,50,,,0,0
17101294,17220,94201,,1,1,1,0,25,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101295,17220,94202,,1,1,1,0,25,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101296,17220,94203,,1,1,1,0,25,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101297,17220,94201,,1,1,1,0,25,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101298,17220,94202,,1,1,1,0,25,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101299,17220,94203,,1,1,1,0,25,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101300,17220,94201,,1,1,1,0,25,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101301,17220,94202,,1,1,1,0,25,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101302,17220,94204,,1,1,1,0,30,0,0,1,1,0,0,236,5021,-10,50,,,0,0
17101303,17220,94201,,1,1,1,0,35,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101304,17220,94202,,1,1,1,0,35,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101305,17220,94203,,1,1,1,0,35,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101306,17220,94201,,1,1,1,0,35,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101307,17220,94202,,1,1,1,0,35,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101308,17220,94203,,1,1,1,0,35,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101309,17220,94201,,1,1,1,0,35,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101310,17220,94202,,1,1,1,0,35,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101311,17220,94206,,1,1,1,0,40,0,0,1,1,0,0,236,5021,-10,50,,,0,0
17101312,17220,94201,,1,1,1,0,45,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101313,17220,94202,,1,1,1,0,45,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101314,17220,94203,,1,1,1,0,45,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101315,17220,94201,,1,1,1,0,45,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101316,17220,94202,,1,1,1,0,45,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101317,17220,94203,,1,1,1,0,45,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101318,17220,94201,,1,1,1,0,45,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101319,17220,94202,,1,1,1,0,45,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101320,17220,94204,,1,1,1,0,50,0,0,1,1,0,0,236,5021,-10,50,,,0,0
17101321,17220,94201,,1,1,1,0,55,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101322,17220,94202,,1,1,1,0,55,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101323,17220,94203,,1,1,1,0,55,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101324,17220,94201,,1,1,1,0,55,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101325,17220,94202,,1,1,1,0,55,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101326,17220,94203,,1,1,1,0,55,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101327,17220,94201,,1,1,1,0,55,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101328,17220,94202,,1,1,1,0,55,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101329,17220,94206,,1,1,1,0,60,0,0,1,1,0,0,236,5021,-10,50,,,0,0
17101330,17220,94201,,1,1,1,0,65,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101331,17220,94202,,1,1,1,0,65,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101332,17220,94203,,1,1,1,0,65,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101333,17220,94201,,1,1,1,0,65,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101334,17220,94202,,1,1,1,0,65,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101335,17220,94203,,1,1,1,0,65,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101336,17220,94201,,1,1,1,0,65,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101337,17220,94202,,1,1,1,0,65,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101338,17220,94204,,1,1,1,0,70,0,0,1,1,0,0,236,5021,-10,50,,,0,0
17101339,17230,94201,,1,1,1,0,5,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101340,17230,94202,,1,1,1,0,5,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101341,17230,94203,,1,1,1,0,5,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101342,17230,94201,,1,1,1,0,5,0,0,1,1,0,0,1120,6985,-10,-100,,,0,0
17101343,17230,94202,,1,1,1,0,5,0,0,1,1,0,0,1986,6642,-10,-40,,,0,0
17101344,17230,94203,,1,1,1,0,5,0,0,1,1,0,0,2312,5825,-10,180,,,0,0
17101345,17240,94201,,1,1,1,0,15,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101346,17240,94202,,1,1,1,0,15,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101347,17240,94203,,1,1,1,0,15,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101348,17240,94201,,1,1,1,0,15,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101349,17240,94202,,1,1,1,0,15,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101350,17240,94203,,1,1,1,0,15,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101351,17240,94201,,1,1,1,0,15,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101352,17240,94204,,1,1,1,0,15,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101353,17240,94205,,1,1,1,0,20,0,0,1,1,0,0,312,1589,-10,90,,,0,0
17101354,17240,94201,,1,1,1,0,25,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101355,17240,94202,,1,1,1,0,25,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101356,17240,94203,,1,1,1,0,25,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101357,17240,94201,,1,1,1,0,25,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101358,17240,94202,,1,1,1,0,25,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101359,17240,94203,,1,1,1,0,25,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101360,17240,94201,,1,1,1,0,25,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101361,17240,94205,,1,1,1,0,25,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101362,17240,94205,,1,1,1,0,30,0,0,1,1,0,0,312,1589,-10,90,,,0,0
17101363,17240,94201,,1,1,1,0,35,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101364,17240,94202,,1,1,1,0,35,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101365,17240,94203,,1,1,1,0,35,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101366,17240,94201,,1,1,1,0,35,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101367,17240,94202,,1,1,1,0,35,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101368,17240,94203,,1,1,1,0,35,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101369,17240,94201,,1,1,1,0,35,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101370,17240,94204,,1,1,1,0,35,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101371,17240,94205,,1,1,1,0,40,0,0,1,1,0,0,312,1589,-10,90,,,0,0
17101372,17240,94201,,1,1,1,0,45,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101373,17240,94202,,1,1,1,0,45,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101374,17240,94203,,1,1,1,0,45,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101375,17240,94201,,1,1,1,0,45,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101376,17240,94202,,1,1,1,0,45,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101377,17240,94203,,1,1,1,0,45,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101378,17240,94201,,1,1,1,0,45,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101379,17240,94205,,1,1,1,0,45,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101380,17240,94205,,1,1,1,0,50,0,0,1,1,0,0,312,1589,-10,90,,,0,0
17101381,17240,94201,,1,1,1,0,55,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101382,17240,94202,,1,1,1,0,55,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101383,17240,94203,,1,1,1,0,55,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101384,17240,94201,,1,1,1,0,55,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101385,17240,94202,,1,1,1,0,55,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101386,17240,94203,,1,1,1,0,55,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101387,17240,94201,,1,1,1,0,55,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101388,17240,94204,,1,1,1,0,55,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101389,17240,94205,,1,1,1,0,60,0,0,1,1,0,0,312,1589,-10,90,,,0,0
17101390,17240,94201,,1,1,1,0,65,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101391,17240,94202,,1,1,1,0,65,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101392,17240,94203,,1,1,1,0,65,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101393,17240,94201,,1,1,1,0,65,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101394,17240,94202,,1,1,1,0,65,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101395,17240,94203,,1,1,1,0,65,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101396,17240,94201,,1,1,1,0,65,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101397,17240,94205,,1,1,1,0,65,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101398,17240,94205,,1,1,1,0,70,0,0,1,1,0,0,312,1589,-10,90,,,0,0
17101399,17240,94201,,1,1,1,0,75,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101400,17240,94202,,1,1,1,0,75,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101401,17240,94203,,1,1,1,0,75,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101402,17240,94201,,1,1,1,0,75,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101403,17240,94202,,1,1,1,0,75,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101404,17240,94203,,1,1,1,0,75,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101405,17240,94201,,1,1,1,0,75,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101406,17240,94204,,1,1,1,0,75,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101407,17240,94205,,1,1,1,0,80,0,0,1,1,0,0,312,1589,-10,90,,,0,0
17101408,17250,94201,,1,1,1,0,5,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101409,17250,94202,,1,1,1,0,5,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101410,17250,94203,,1,1,1,0,5,0,0,1,1,0,0,1156,1242,-10,50,,,0,0
17101411,17250,94201,,1,1,1,0,5,0,0,1,1,0,0,312,1589,-10,90,,,0,0
17101412,17250,94202,,1,1,1,0,5,0,0,1,1,0,0,-13,2406,-10,-50,,,0,0
17101413,17250,94203,,1,1,1,0,5,0,0,1,1,0,0,312,1589,-10,40,,,0,0
17101414,17260,94201,,1,1,1,0,15,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101415,17260,94202,,1,1,1,0,15,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101416,17260,94203,,1,1,1,0,15,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101417,17260,94201,,1,1,1,0,15,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101418,17260,94202,,1,1,1,0,15,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101419,17260,94203,,1,1,1,0,15,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101420,17260,94204,,1,1,1,0,15,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101421,17260,94206,,1,1,1,0,15,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101422,17260,94205,,1,1,1,0,20,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101423,17260,94201,,1,1,1,0,25,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101424,17260,94202,,1,1,1,0,25,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101425,17260,94203,,1,1,1,0,25,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101426,17260,94201,,1,1,1,0,25,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101427,17260,94202,,1,1,1,0,25,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101428,17260,94203,,1,1,1,0,25,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101429,17260,94201,,1,1,1,0,25,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101430,17260,94202,,1,1,1,0,25,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101431,17260,94205,,1,1,1,0,30,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101432,17260,94201,,1,1,1,0,35,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101433,17260,94202,,1,1,1,0,35,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101434,17260,94203,,1,1,1,0,35,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101435,17260,94201,,1,1,1,0,35,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101436,17260,94202,,1,1,1,0,35,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101437,17260,94203,,1,1,1,0,35,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101438,17260,94204,,1,1,1,0,35,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101439,17260,94206,,1,1,1,0,35,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101440,17260,94205,,1,1,1,0,40,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101441,17260,94201,,1,1,1,0,45,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101442,17260,94202,,1,1,1,0,45,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101443,17260,94203,,1,1,1,0,45,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101444,17260,94201,,1,1,1,0,45,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101445,17260,94202,,1,1,1,0,45,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101446,17260,94203,,1,1,1,0,45,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101447,17260,94201,,1,1,1,0,45,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101448,17260,94202,,1,1,1,0,45,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101449,17260,94205,,1,1,1,0,50,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101450,17260,94201,,1,1,1,0,55,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101451,17260,94202,,1,1,1,0,55,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101452,17260,94203,,1,1,1,0,55,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101453,17260,94201,,1,1,1,0,55,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101454,17260,94202,,1,1,1,0,55,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101455,17260,94203,,1,1,1,0,55,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101456,17260,94204,,1,1,1,0,55,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101457,17260,94206,,1,1,1,0,55,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101458,17260,94205,,1,1,1,0,60,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
17101459,17260,94201,,1,1,1,0,65,0,0,1,1,0,0,5309,1266,219,90,,,0,0
17101460,17260,94202,,1,1,1,0,65,0,0,1,1,0,0,5300,3441,219,-90,,,0,0
