# monster_name_map.tsv - auto-generated by extract_monster_names.py
# schema: 7 / 1774530945
# source: Data/Balance/MonsterVarieties.datc64 in Folders/data/6D/balance.datc64
# generated: 2026-03-30T14:30:01Z
druidicfunguszombietreehollowwildwood	Treant Foulspawn
druidlightningclone	Clone
duelistclone	Clone
duelistfourcloneimmobile	Clone
duelistfourmirage	Mirage
duelistlightningclone	Clone
duelistreplicateclone	Clone
dunelurker	Dune Lurker
dunelurker_	Dune Lurker
dunelurkersanctumtrial	Dune Lurker
dunelurkerstrongbox	Dune Lurker
elderblenderdaemon	Daemon
electricstingray	Spiked Ray
electricstingray_	Spiked Ray
elementalwaller1	Daemon
elephantrhino	Elephant Tortoise
eshcorpse	Daemon
essencebonewall	Bone Wall
essenceskeletoncastercold	Risen Rattler
essenceskeletoncasterfire	Risen Rattler
essenceskeletoncasterlightning	Risen Rattler
excavatorcleaver	Zealous Guard
excavatormaul	Zealous Pillarcrusher
excavatormaulspectre	Zealous Pillarcrusher
excavatororb	Zealous Excavator
excavatorraptor	Zealous Courser
excavatorsceptre	Zealous Shockwarden
exilehuntress1	Nisha, the Fierce
exilehuntress2	Izel, Atziri's Chosen
exilemercenary1	Ulfred, the Afflicted
exilemercenary2	Drusian, the Artillerist
exilemonk1	Sondar, the Stormbinder
exilemonk2	Doran, the Deft
exileranger1	Bronnach, the Manhunter
exileranger2	Adrienne, the Malignant Rose
exilesorceress1	Nyassa, the Flaming Hand
exilesorceress2	Hesperia, the Arcane Tempest
exilewarrior1	Taua, the Ruthless
exilewarrior2	Raok, the Bloodthirsty
exilewitch1	Vasa, of the Death Akhara
exilewitch2	Ciara, the Curse Weaver
expandingdonut1	Daemon
expandingdonut2	Daemon
expeditionarbalest	Black Scythe Arbalist
expeditionarmourcaster	Runed Knight
expeditionbasiczombie	Unearthed Zombie
expeditionbonecultist	Druid of the Broken Circle
expeditiondannig	Dannig
expeditiondeathknight	Knight of the Sun
expeditiondeathknightolroth	Knight of the Sun
expeditiongolemancer	Priest of the Chalice
expeditiongwennen	Gwennen
expeditiongwennen_	Gwennen
expeditionmegaskeleton	Order Ostiary
expeditionrat	Druidic Familiar
expeditionrog	Rog
expeditionscythehand	Black Scythe Mercenary
expeditionscythehand_	Black Scythe Mercenary
expeditionskeletonbow	Unearthed Skeletal Archer
expeditionskeletonbow_	Unearthed Skeletal Archer
expeditionskeletonsword	Unearthed Skeletal Swordsman
expeditionskeletonswordshield	Unearthed Skeletal Warrior
expeditionskeletonswordshieldolroth	Unearthed Skeletal Warrior
expeditiontujen	Tujen
expeditionurchin	Unearthed Urchin
expeditionzombiecoldcloudondeath	Unearthed Icebearer
expeditionzombiehusk	Unearthed Zombie
expeditionzombiehusk_	Unearthed Zombie
expeditionzombiehusktorso	Unearthed Crawler
expeditionzombielarge	Unearthed Rampager
expeditionzombielargeexplodeondeath	Unearthed Berserker
experimentbladehands	Warrior Transcendent
experimentstalker	Bladelash Transcendent
explodingspiritboar	Volatile Spirit Boar
explosivepig	Volatile Boar
explosivepigonfire	Volatile Boar
explosivetoad	Explosive Toad
ezomytereaperboss	Siora, Blade of the Mists
ezomytereaperbossmap	Thariel, the Umbral Wraith
ezomytereaperbossstandalone	Siora, Blade of the Mists
fallengodminiboss	Phanos, Last Disciple of Auria
fallengodminiboss_	Phanos, Last Disciple of Auria
fallengodminibossbloaterminion	Forgotten Mauler
fallengodminibosschaos	Invisible
fallengodminibossclubhandminion	Forgotten Brutaliser
fallengodminibosscrawlerminion	Forgotten Crawler
fallengodminibossdivine	Invisible
fallengodminibossdivine_	Invisible
fallengodminibossexalt	Invisible
fallengodminibosshooksminion	Forgotten Satyr
fallengodminibosshooksminion__	Forgotten Satyr
fallengodminibosssanctified	The Immured Fury
fallengodminibosssanctifiedchaos	Invisible
fallengodminibosssanctifieddivine	Invisible
fallengodminibosssanctifiedexalt	Invisible
fallengodminibosssplitminion	Forgotten Cloven
fallengodminibossstagminion	Forgotten Stag
fallengodminibossstalkerminion	Forgotten Stalker
fallengodscrawlerfoundry	Forgotten Crawler
fallengodscrawlerfoundry_	Forgotten Crawler
fallengodsstalkerfoundry	Forgotten Stalker
fallengodsstalkerfoundry_	Forgotten Stalker
fallenhooks	Forgotten Satyr
fallenhooksfoundry	Forgotten Satyr
fallenkaruiarcher	Ancestral Archer
fallenkaruiarcher_______	Ancestral Archer
fallenkaruiarcherhalls	Ancestral Archer
fallenkaruiarcherhalls_	Ancestral Archer
fallenkaruiarcherstrongbox	Ancestral Archer
fallenkaruionehandmace	Ancestral Headtaker
fallenkaruionehandmacehalls	Ancestral Headtaker
fallenkaruionehandmacestrongbox	Ancestral Headtaker
fallenkaruishieldaxe	Ancestral Guardian
fallenkaruishieldaxehalls	Ancestral Guardian
fallenkaruishieldaxestrongbox	Ancestral Guardian
fallenkaruitwohandaxe	Ancestral Warrior
fallenkaruitwohandaxehalls	Ancestral Warrior
fallenkaruitwohandaxestrongbox	Ancestral Warrior
faridunlizard	Rhex
faridunlizard_	Rhex
faridunlizard_armoured	Armoured Rhex
faridunlizard_armoured_	Armoured Rhex
faridunlizardstrongbox	Rhex
faridunolroth	Azmadi, the Faridun Prince
faridunolroth_	Azmadi, the Faridun Prince
faridunolrothclone	Azmadi, the Faridun Prince
faridunolrothmap	Zahmir, the Blade Sovereign
faridunolrothstandalone	Azmadi, the Faridun Prince
farmerzombiegood	Risen Farmhand
farmerzombiegood_	Risen Farmhand
farmerzombiegoodscythe	Risen Farmhand
farmerzombiegoodscythe_	Risen Farmhand
farmerzombiemedium	Risen Farmhand
farmerzombiemediumhoe	Risen Farmhand
farmerzombieskinny	Risen Farmhand
farudincrawler	Faridun Crawler
farudincrawlerquarry	Faridun Crawler
farudinlocustwarlock	Faridun Plaguebringer
fingerdemon	It That Grasps
fingersbat	It That Watches
fingersbatemerge	It That Watches
firebeastboss	Vornas, the Fell Flame
firebeastbossmap	Morvak, the Infernal
firebeastbossmap__	Morvak, the Infernal
firebeastbossstandalone	Vornas, the Fell Flame
firebreatherstandalone	Firebreather
firedjinn	Ruzhan, the Blazing Sword
firestatuedaemon	Invisible
fireturret1	Turret
fishparasite	Chyme Skitterer
fishparasitewaterways	Chyme Skitterer
flamewalkerdaemon	Daemon
flamewaller	Daemon
flaskremovalaura1	Daemon
fleshpickedskeleton	Scavenged Skeleton
fleshpickedskeleton_	Scavenged Skeleton
fleshpickedskeletonnoemerge	Scavenged Skeleton
forgemasterincursiontier1	Cualli, Kamasan Smith
forgemasterincursiontier1__	Cualli, Kamasan Smith
forgemasterincursiontier2	Cualli, Kamasan Smith
forgemasterincursiontier3	Cualli, Kamasan Smith
formationcontrollerdaemonbeetle	Daemon
formationcontrollerdaemonbeetle_	Daemon
formationcontrollerdaemonbigbeetle	Daemon
formationcontrollerdaemonestates	Daemon
formationcontrollerdaemongeneric	Daemon
formationcontrollerdaemonvaalzealot	Daemon
forsakenson	Azarian, the Forsaken Son
forsakensonmap	Hask, the Fallen Son
forsakensonstandalone	Hask, the Fallen Son
forwardballista	Totem
frostwalkerdaemon	Daemon
frozenoneboss	Oswin, the Dread Warden
frozenonebossmap	Veynar, the Frostbane
frozenonebossmap_	Veynar, the Frostbane
frozenonebossstandalone	Oswin, the Dread Warden
frozenonebossstandalone__	Oswin, the Dread Warden
fungalartillery1	Fungal Artillery
fungalartillery1__	Fungal Artillery
fungalartilleryabyss	Fungoid of the Pit
fungalartilleryabyssspectre	Fungoid of the Pit
fungalburstdaemon	Daemon
fungalskeletononehandsword	Fungal Rattler
fungalskeletononehandswordshield	Fungal Rattler
fungalwolf1	Fungal Wolf
fungalwolf1_	Fungal Wolf
fungalzombieonehandsword	Fungal Rattler
fungalzombieonehandswordshield	Fungal Rattler
fungusbehemoth	The Rotten Druid
fungusbehemothmap	The Fungus Behemoth
fungusbehemothstandalone	The Fungus Behemoth
fungusbehemothvine	Daemon
funguszombiefungalmancer	Fungal Proliferator
funguszombielarge	Fungal Zombie
funguszombiemedium	Fungal Zombie
gargoylegolemred	Gargoyle Demon
geyserspawner	Daemon
ghoul	Skulking Ghoul
ghoulcommander	Ghoul Commander
ghoulcommanderstrongbox	Ghoul Commander
ghoulstrongbox	Skulking Ghoul
giantskeletonsnakeboss	Tor Gul, the Defiler
giantskeletonsnakeboss_	Tor Gul, the Defiler
giantskeletonsnakebossmap	Zar Wali, the Bone Tyrant
giantskeletonsnakebossstandalone	Tor Gul, the Defiler
giantstarfish	Giant Maw
giantstarfish_	Giant Maw
giantuglytoadexplode	Giant Ugly Toad
giantuglytoadexplode_	Giant Ugly Toad
glacialprison	Daemon
goblindrummer	Wardrum Kin
goblindrummerwalkemerge	Wardrum Kin
goblingiantboss	Krutog, Lord of Kin
goblingiantbossmap	Brughor, the Insatiable
goblingiantbossmap_	Brughor, the Insatiable
goblingiantbossstandalone	Brughor, the Insatiable
goblingiantbossstandalone_	Brughor, the Insatiable
goblinminermining	Prospector Kin
goblinminertorch	Torchbearer Kin
goblinshaman	Shaman Kin
goblinshamandistracted	Shaman Kin
goblinshamanwalkemerge	Shaman Kin
goblinspearman	Spearbearer Kin
goblinspearmandistracted	Spearbearer Kin
goblinspearmannoskull	Spearbearer Kin
goblinspearmannoskull_	Spearbearer Kin
goblinspearmanwalkemerge	Spearbearer Kin
goblinstabber	Skulltop Kin
goblinstabbernoskull	Feral Kin
goblinstabbernoskullrider	Feral Kin
goblinstabberrider	Skulltop Kin
goblinstiltsfighter	Tallwalker Kin
goblinstonebackrhoa	Captive Stoneback Rhoa
goblintamedbeast	Subdued Behemoth
goblintamedbeastenslaved	Mimbok, the Enslaved
goblintamedbeastnopassengers	Subdued Behemoth
goblintusker	Tuskbearer Kin
goblintuskerdistracted	Tuskbearer Kin
goblintuskerwalkemerge	Tuskbearer Kin
goldenonesonehandclub	Gold-Melted Shambler
goldenonesonehandmace	Gold-Melted Shambler
goldenonesspear	Gold-Melted Shambler
goldenonestwohandsword	Gold-Melted Shambler
gorecharger	Diretusk Boar
gorechargerexperiment	Experimental Boar
graveskeletonbow	Risen Rattler
graveskeletonbowhusbandwife	Risen Rattler
graveskeletoncastercold	Risen Rattler
graveskeletoncastercoldhusbandwife	Risen Rattler
graveskeletoncastercoldstrongbox	Risen Rattler
graveskeletoncasterfire	Risen Rattler
graveskeletoncasterfirestrongbox	Risen Rattler
graveskeletoncasterlightning	Risen Rattler
graveskeletoncasterlightningstrongbox	Risen Rattler
graveskeletononehandsword	Risen Rattler
graveskeletononehandsword__	Risen Rattler
graveskeletononehandswordhusbandwife	Risen Rattler
graveskeletononehandswordshield	Risen Rattler
graveskeletononehandswordshieldhusbandwife	Risen Rattler
graveskeletononehandswordshieldstrongbox	Risen Rattler
graveskeletononehandswordstrongbox	Risen Rattler
graveskeletonunarmed	Risen Rattler
graveskeletonunarmedhusbandwife	Risen Rattler
graveskeletonunarmedstance2	Risen Rattler
graveskeletonunarmedstrongbox	Risen Rattler
greatwhiteone	Great White One
greatwhiteonemap	The Sandstrider
greatwhiteonemap_	The Sandstrider
greatwhiteonestandalone	The Sandstrider
greatwhiteonestandalone_	The Sandstrider
grenadetotem	Mortar Cannon
grimdropgrappleclawcold	Mugin, Frost Bringer
grimdropgrappleclawlightning	Hunin, Storm Caller
groundspike	Daemon
guidinglightdaemonmaze	Daemon
guidinglightdaemonmaze_	Daemon
guillotineexecutioner	The Executioner
guillotineexecutionercruel	The Executioner
guillotineexecutionermap	Incarnation of Death
guillotineexecutionerstandalone	Incarnation of Death
gullcarrion	Carrion Gull
gullgoliath	Goliath Shrike
gullgoliath_	Goliath Shrike
gullharpy	Gull Shrike
gullmen	Manshrike
gutviper	Entrailhome Shambler
handportal	Daemon
handportalmega	Daemon
handportalwild	Daemon
handslamleft	Daemon
handslamright	Daemon
handspider	It That Crawls
hatchling	Hatchling
healingnova	Daemon
hellhoundplayersummoned	Infernal Hound
hellscapedemonboss	The Skittermind
hellscapedemonelite1	Demon Harpy
hellscapedemonelite1_	Demon Harpy
hellscapedemonelite2	Demon Herder
hellscapedemonelite2_	Demon Herder
hellscapedemonelitestrongbox1	Demon Harpy
hellscapedemonelitestrongbox2	Demon Herder
hellscapedemonfodder1	Demon Imp
hellscapedemonfodder1_	Demon Imp
hellscapedemonfodder2	Demon Beast
hellscapedemonfodder2_	Demon Beast
hellscapedemonfodder3	Demon Ghast
hellscapedemonfodder3_	Demon Ghast
hellscapedemonfodderstrongbox1	Demon Imp
hellscapedemonfodderstrongbox2	Demon Beast
hellscapedemonfodderstrongbox3	Demon Ghast
hellscapefleshboss	The Eater of Flesh
hellscapefleshelite1	Ravenous Bloodshaper
hellscapefleshelite1_	Ravenous Bloodshaper
hellscapefleshelite1bloodorb	Bloodshaped Volatile
hellscapefleshelite2	Ravenous Macerator
hellscapefleshelite2_	Ravenous Macerator
hellscapefleshelitestrongbox1	Ravenous Bloodshaper
hellscapefleshelitestrongbox2	Ravenous Macerator
hellscapefleshfodder1	Ravenous Homunculus
hellscapefleshfodder1_	Ravenous Homunculus
hellscapefleshfodder2	Ravenous Brute
hellscapefleshfodder2_	Ravenous Brute
hellscapefleshfodder3	Ravenous Digester
hellscapefleshfodder3_	Ravenous Digester
hellscapefleshfodder4	Ravenous Misshapen
hellscapefleshfodder4_	Ravenous Misshapen
hellscapefleshfodderstrongbox1	Ravenous Homunculus
hellscapefleshfodderstrongbox2	Ravenous Brute
hellscapefleshfodderstrongbox3	Ravenous Digester
hellscapefleshfodderstrongbox3_	Ravenous Digester
hellscapefleshfodderstrongbox4	Ravenous Misshapen
hellscapefleshgianttentacleslam	Invisible
hellscapepaleboss	The Pale Angel
hellscapepaleelite1	Pale Angel
hellscapepaleelite1_	Pale Angel
hellscapepaleelite2	Pale Seraphim
hellscapepaleelite2__	Pale Seraphim
hellscapepaleelitestrongbox1	Pale Angel
hellscapepaleelitestrongbox1_	Pale Angel
hellscapepaleelitestrongbox2	Pale Seraphim
hellscapepalefodder1	Pale Cherubim
hellscapepalefodder1_	Pale Cherubim
hellscapepalefodder2	Pale Servitor
hellscapepalefodder2_	Pale Servitor
hellscapepalefodder3	Pale Virtue
hellscapepalefodder3_	Pale Virtue
hellscapepalefodderstrongbox1	Pale Cherubim
hellscapepalefodderstrongbox2	Pale Servitor
hellscapepalefodderstrongbox3	Pale Virtue
hinderaura1	Daemon
honourguardrhoaplayersummoned	Rhoa Companion
hoodedmentorshrikeislandsummon	The Hooded One
hoodedmentorsingingcavernssummon	The Hooded One
hoodedmentorsolitaryconfinementsummon	The Hooded One
hoodedmentorvolcanicwarrenssummon	The Hooded One
hooksmonster	Treant Hookhorror
hooksmonsterwildwood	Treant Hookhorror
horrorreaperboss	Essence of Horror
huhugrublarvae	Flesh Larva
huhugrublarvaeabyss	Flesh Larva
huhugrublarvaeabyssspectre	Flesh Larva
huhugrublarvaeemerge1	Flesh Larva
huhugrublarvaeemergesummoned1	Flesh Larva
huhugrublarvaeemergesummoned1_	Flesh Larva
huhugrublarvaelargeabyss	Gargantuan Larva
huhugrublarvaelargeabyss_landmark	Gargantuan Larva
huhugrublarvaelargeabyssspectre	Gargantuan Larva
huhugrublarvaeranged1	Flesh Larva
huhugrublarvaeranged1spectre	Flesh Larva
huhugrublarvaerangedlandmark1	The Brood Queen
huhugrublarvaespectre	Flesh Larva
huntressfourcloneimmobile	Clone
huntresslightningclone	Clone
husbandmonster	Draven, the Eternal Praetor
husbandmonsterapparition	Draven, the Eternal Praetor
husbandmonstermap	Tycho, the Black Praetor
husbandmonsterstandalone	Tycho, the Black Praetor
husbandwifespirits	Captured Soul
husbandwifespiritswild	Captured Soul
hydraplayer	[DNT-UNUSED] Scaled Abomination
hyenacentaurspear	Sun Clan Scavenger
hyenacentaurspearbossminion	Sun Clan Scavenger
hyenacentaurspearbossminion_	Sun Clan Scavenger
hyenacentaurspearstrongbox	Sun Clan Scavenger
hyenacompanionplayersummoned	Cackling Companion
hyenamonster	Hyena Demon
hyenamonsterbossminion	Hyena Demon
hyenamonsterhighaggro	Hyena Demon
hyenamonsterstrongbox	Hyena Demon
hysteriaexplodingorbdaemon	Daemon
icewolfplayersummoned	Wolf Companion
icyowlboss	Rakkar, the Frozen Talon
icyowlbossmap	Thraeven, Wing of Winter
icyowlbossstandalone	Rakkar, the Frozen Talon
icyquadrillaboss	The Abominable Yeti
icyquadrillabossmap	The Frostborn Fiend
icyquadrillabossstandalone	The Frostborn Fiend
ignagdukbogwitch	Ignagduk, the Bog Witch
ignagdukbogwitchhagbattleinterlude	Heldra of the Black Pyre
ignagdukbogwitchhagbattlemap	Ignatia, the Flame-Sworn
ignagdukbogwitchhagbattlemap2	Elvara, the Savage Flame
ignagdukbogwitchmap	Brakka, the Withered Crone
ignagdukbogwitchstandalone	Brakka, the Withered Crone
illfatedexplorer1	Ill-fated Explorer
illfatedexplorer2	Ill-fated Explorer
illfatedexplorer3	Ill-fated Explorer
illfatedexplorer4	Ill-fated Explorer
illfatedexplorernospores1	Ill-fated Explorer
illfatedexplorernospores2	Ill-fated Explorer
illfatedexplorernospores3	Ill-fated Explorer
illfatedexplorernospores4	Ill-fated Explorer
illfatedexplorernospores4_	Ill-fated Explorer
illfatedexplorernosporesorange1	Ill-fated Explorer
illfatedexplorernosporesorange2	Ill-fated Explorer
illfatedexplorernosporesorange3	Ill-fated Explorer
illfatedexplorernosporesorange4	Ill-fated Explorer
immuneaura	Daemon
infectedmercenaryaxe	Decrepit Mercenary
infectedmercenaryaxe__	Decrepit Mercenary
infectedmercenaryaxeaxe	Decrepit Mercenary
infectedmercenaryaxeaxeexecutionerminion	Decrepit Mercenary
infectedmercenaryaxeaxeexecutionerminionstandalone	Decrepit Mercenary
infectedmercenaryaxeincin	Decrepit Mercenary
infectedmercenaryaxeshieldexecutionerminion	Decrepit Mercenary
infectedmercenaryaxeshieldexecutionerminion_standalone	Decrepit Mercenary
infectedmercenarycrossbow	Decrepit Mercenary
infectedmercenarycrossbowexecutionerminion	Decrepit Mercenary
infectedmercenarycrossbowexecutionerminionstandalone	Decrepit Mercenary
infectedmercenarycrossbowincin	Decrepit Mercenary
infectedmercenarymaulincin	Decrepit Mercenary
infectedmercenarysword	Decrepit Mercenary
infectedmercenaryswordsword	Decrepit Mercenary
infectedmercenaryswordsword_	Decrepit Mercenary
infectedmercenaryswordtorchincin	Decrepit Mercenary
insecttest	Testling
intelligencetotem	Totem
invisiblefiredeliriumcorpsedegen	Invisible
itthatreturned	Xesht, We That Are One
jellyfishnettlerbig	Skittering Jellycrab
jellyfishnettlerflying	Luminous Jellyfish
jellyfishnettlersmall	Skittering Jellycrab
journeyendafflictiondemonboss	Omniphobia, Fear Manifest
judgementbird	[DNT-UNUSED] Judgement Bird
karuicaptainboss	Tavakai, the Chieftain
karuicaptainboss_2	Tavakai, the Fallen
karuicaptainboss_2map	Manoki, the Fevered
karuicaptainboss_3	Tavakai, the Consumed
karuicaptainboss_3map	Manoki, the Defiled
karuicaptainboss_3standalone	Manoki, the Defiled
karuicaptainboss_map	Manoki, the Chosen
karuichieftaindigsite	Tavakai
karuichieftaindigsite_	Tavakai
karuihulk	Primal Spirit
karuihulk_	Primal Spirit
karuihulkstrongbox	Primal Spirit
karuirhoaplayersummoned	Rhoa Companion
karuisoulcaster	Ancestral Channeler
karuisoulcaster_	Ancestral Channeler
karuisoulcasterhalls	Ancestral Channeler
karuisoulcasterstrongbox	Ancestral Channeler
karuispiritsummon	Ancestral Mask
karuituatara	Guardian Lizard
karuituatara_	Guardian Lizard
karuituatarastrongbox	Guardian Lizard
karuiwarriorhorn	Ancestral Hornbearer
karuiwarriorhorn_	Ancestral Hornbearer
karuiwarriorhornhalls	Ancestral Hornbearer
karuiwarriorhornstrongbox	Ancestral Hornbearer
kelpdregaxe	Searot Skeleton
kelpdregcrossbowensarer	Searot Ensnarer
kelpdregcrossbowiceshot	Searot Sniper
kelpdregcrossbowsniper	Searot Harpooner
kelpdregsword	Searot Skeleton
kelpdregswordshield	Searot Skeleton
kinarha	Kinarha
kinarhaspectre	Kinarha
kulemakboss	Vessel of Kulemak
kulemaksclutch	Abyssal Strangler
kulemaksclutch_	Abyssal Strangler
kulemaksclutchpinnacle	Abyssal Strangler
kulemaksclutchspectre	Abyssal Strangler
kulemaksgrasp	Abyssal Shambler
kulemaksgrasp_	Abyssal Shambler
kulemaksgrasppinnacle	Abyssal Shambler
kulemaksgraspspectre	Abyssal Shambler
kulemaksgrip	Abyssal Walker
kulemaksgrip_	Abyssal Walker
kulemaksgrippinnacle	Abyssal Walker
kulemaksgripspectre	Abyssal Walker
kurgalsgasp	Daemon
largeetchedbeetle	Gilded Beetle
largeetchedbeetle_	Gilded Beetle
largeetchedbeetleboss	The Ninth Treasure of Keth
largeetchedbeetlebossminion	Adorned Beetle
largeetchedbeetlesanctumtrial	Gilded Beetle
largeetchedbeetlestrongbox	The Rain Festival Beetle
largeparasiticcrab	Clawcrunch
lark	[DNT-UNUSED] Lark
lasercrossbeamturret	Daemon
leechaura	Daemon
lichapparitionplayersummoned	Steward of Kulemak
lightlessrune	Lightless Rune
lightlessstalker	Lightless Stalker
lightlesswells	Daemon
lightningcloneretaliationdaemon	Daemon
lightningcloneretaliationdaemon2	Daemon
lightningskitterbotincursion	Skitter Mine
lightningstorms	Daemon
lightningturret1	Turret
lightningturret2	Turret
lightningwalkerdaemon	Daemon
lilyrothmum	Freya Hartlin
liquidelementalblood	Blood Elemental
liquidelementalbloodboss	[DNT-UNUSED] Liquid Elemental Blood
livingcrystals	Living Crystal
livinglightningplayersummoned	Living Lightning
lumberingdrowneddryonehandaxe	Lumbering Dead
lumberingdrowneddryonehandaxephysics	Lumbering Dead
lumberingdrowneddryonehandaxephysics__	Lumbering Dead
lumberingdrowneddryunarmed	Lumbering Dead
lumberingdrowneddryunarmedphysics	Lumbering Dead
lumberingdrownedonehandaxe	Drowned
